Frame,X Position [µm],Y Position [µm],Intensity,Fit Radius
2134,14.95696,4.31328,5254.2,1.1
2134,9.3152,8.83984,9158.3,1.1
2134,12.8928,11,9728.7,1.1
2134,15.21712,11.42512,6718,1.1
2134,13.18144,14.49088,7992.5,1.1
2134,18.8272,21.7664,6839.7,1.1
2134,11.93744,26.4288,9859.6,1.1
2134,7.4328,12.37456,9206.7,1.1
2135,4.67424,12.9016,6335.2,1.1
2135,11.88448,26.384,10435,1.1
2135,13.59376,27.1648,5377.7,1.1
2135,5.93808,18.176,7737.8,1.1
2136,13.09024,21.0464,6068.3,1.1
2136,11.96608,26.3808,7452.7,1.1
2136,15.43712,7.49264,7609.1,1.1
2137,8.29776,9.7696,6493.2,1.1
2137,12.8312,10.90272,7125.9,1.1
2137,12.56944,1.756,4767.7,1.1
2138,8.73872,5.7888,7185.6,1.1
2138,14.72048,23.5488,9948.1,1.1
2138,12.13072,13.90576,7586.6,1.1
2139,11.91248,26.3344,11531,1.1
2139,10.39824,3.63072,7176.7,1.1
2140,9.09488,9.4848,7730.4,1.1
2140,6.29984,10.46144,7562.8,1.1
2140,5.45088,12.28496,6454.5,1.1
2140,7.36288,12.31456,7632.5,1.1
2140,11.8856,26.4224,8595,1.1
2140,7.49728,27.3568,6447.8,1.1
2140,12.95616,10.89792,7959.1,1.1
2141,8.32416,7.30112,6816.3,1.1
2142,9.26384,8.85296,7965.1,1.1
2142,14.74672,23.5456,6029,1.1
2142,8.69472,5.6184,5836.8,1.1
2143,19.6256,7.8392,5121.5,1.1
2143,7.34592,12.35152,7332.9,1.1
2143,18.296,16.4896,7723.4,1.1
2143,14.79952,23.6032,8630.1,1.1
2143,14.30384,0.99232,6068.8,1.1
2144,7.31536,12.37232,8965.2,1.1
2144,12.596,22.7488,8641.1,1.1
2144,17.7456,24.9872,7700.8,1.1
2144,9.1664,8.82592,7650.9,1.1
2145,7.33056,12.35136,7218.3,1.1
2145,8.3664,16.9776,6534.1,1.1
2145,11.92144,26.3376,10397,1.1
2145,10.46352,3.44512,5940.3,1.1
2146,15.43296,7.524,6373.4,1.1
2146,9.18128,8.85712,12244,1.1
2146,12.84624,10.92064,11270,1.1
2146,7.34784,12.29104,9026,1.1
2146,1.61104,16.2768,5120.4,1.1
2146,14.58336,23.6384,6266,1.1
2146,17.7984,24.9296,8922.1,1.1
2146,13.54624,11.53552,5623.2,1.1
2146,8.83104,15.81696,6050.9,1.1
2147,11.8168,26.3552,8758,1.1
2147,7.40944,12.40608,8329.5,1.1
2148,15.1736,24.1392,8134.3,1.1
2148,10.33232,3.5656,7863,1.1
2149,6.82784,6.76352,7809.5,1.1
2149,13.5552,27.0576,7469.2,1.1
2149,10.35584,3.43216,6304.3,1.1
2150,9.464,14.43792,8372.3,1.1
2150,7.98832,14.52528,9214.3,1.1
2150,8.91968,15.82656,6788.2,1.1
2150,18.0672,23.72,6508.7,1.1
2150,10.34464,3.49472,6021.9,1.1
2151,13.86624,6.70736,6424.1,1.1
2151,8.24256,16.8208,7322.5,1.1
2151,7.65888,23.7024,6800.9,1.1
2151,15.31152,24.296,6985,1.1
2151,11.88608,26.3872,7301.5,1.1
2151,9.55792,14.42176,11705,1.1
2152,11.024,24.6128,6478.8,1.1
2152,16.944,6.62224,6762.4,1.1
2153,12.8672,11.08864,7602.5,1.1
2153,8.168,13.02752,7493.1,1.1
2153,11.07776,24.776,9176.5,1.1
2153,12.57616,8.9648,9085.4,1.1
2154,12.21168,13.8264,7327.2,1.1
2154,15.33168,24.1584,9398.1,1.1
2154,10.89504,24.8784,8218.8,1.1
2154,11.9488,26.1952,7394.9,1.1
2154,16.6576,26.176,7948.3,1.1
2154,9.26176,8.9408,7585.3,1.1
2155,12.96608,10.95728,8805.1,1.1
2155,8.87344,15.85024,7671.3,1.1
2155,15.31952,24.2736,9181.8,1.1
2155,14.39152,25.096,5890.9,1.1
2155,9.72272,4.78848,6130.9,1.1
2156,23.3552,8.49728,5434.6,1.1
2156,11.13376,14.4768,8018,1.1
2156,15.27008,24.24,10629,1.1
2156,10.37008,3.43984,8103.2,1.1
2157,12.49584,8.9168,6161.7,1.1
2157,7.97888,14.48944,6596.9,1.1
2157,5.30208,15.93904,7220,1.1
2157,9.9488,16.0944,8577.3,1.1
2157,7.75024,20.9744,8021.3,1.1
2157,15.28912,24.2528,9103.8,1.1
2157,11.87152,26.3056,8262.6,1.1
2157,6.8408,10.6736,7739,1.1
2158,12.92848,10.91424,11185,1.1
2158,12.17408,18.1168,4851.7,1.1
2158,15.32032,24.2288,9369.6,1.1
2158,6.23328,10.68576,6661.1,1.1
2158,7.41728,12.28352,12209,1.1
2159,7.26016,18.1248,7772,1.1
2159,8.52848,18.2352,7407.8,1.1
2159,6.58112,22.0576,5642.6,1.1
2159,11.84992,26.3408,10354,1.1
2159,13.65744,27.0432,6856.8,1.1
2159,16.9952,5.296,6079.4,1.1
2160,12.50736,8.90992,7051.7,1.1
2160,7.38976,12.34816,7540,1.1
2160,7.492,18.1408,6579.3,1.1
2160,16.16,18.8352,6644.4,1.1
2160,7.70256,20.9888,7452.1,1.1
2160,17.8704,21.5152,6843.9,1.1
2160,15.28288,24.2144,11058,1.1
2160,10.97712,24.6656,8381.8,1.1
2160,9.25984,8.81872,7776.7,1.1
2161,11.06768,14.47776,10786,1.1
2161,8.72576,15.87424,7962.3,1.1
2161,8.49984,18.1712,7086.7,1.1
2161,7.71776,21.0336,7010.6,1.1
2161,10.89696,24.6352,7287.2,1.1
2161,11.37056,3.63504,5004.7,1.1
2162,8.76368,5.72464,7301.4,1.1
2162,9.24256,8.91232,11082,1.1
2162,12.94112,11.04256,8860.6,1.1
2162,15.31456,24.2256,14139,1.1
2162,10.9008,24.6576,9520.3,1.1
2162,13.55744,27.088,10339,1.1
2162,9.2256,8.85856,9263.8,1.1
2163,12.6016,9.02736,7652.5,1.1
2163,8.7544,15.75408,9917.4,1.1
2163,17.9136,24.9744,8408.4,1.1
2163,14.3728,25.1344,7527.2,1.1
2163,11.88912,26.2128,9614.7,1.1
2163,19.496,8.50336,7427.9,1.1
2164,12.53616,8.93328,6156.7,1.1
2164,8.62048,15.77248,8271.1,1.1
2164,12.6048,22.76,7122.6,1.1
2164,15.28848,24.2224,8686.3,1.1
2164,14.03968,25.9296,6065.2,1.1
2164,10.30384,3.41344,10240,1.1
2165,9.21392,8.86256,9907.1,1.1
2165,11.424,13.85776,7198.3,1.1
2165,8.7624,15.7568,9847.9,1.1
2165,8.58496,18.528,7072.2,1.1
2165,12.68432,25.4192,7163.1,1.1
2165,12.54544,5.93824,6974.1,1.1
2166,8.00352,7.30816,7409.4,1.1
2166,9.21584,8.83808,6822.9,1.1
2166,15.6696,10.12896,5749.7,1.1
2166,8.82112,15.78192,10408,1.1
2166,15.19024,24.176,9562.7,1.1
2166,11.868,26.2784,9032.6,1.1
2166,9.18208,8.90704,9184.5,1.1
2167,8.84944,15.81552,8571.5,1.1
2167,11.90128,26.1616,10762,1.1
2167,13.46432,27.04,9286.2,1.1
2167,19.5152,28.8096,3815.7,1.1
2167,9.1968,8.80672,8459.5,1.1
2168,7.4216,12.2648,13573,1.1
2168,11.32192,14.70224,6450.1,1.1
2168,15.2768,24.272,11804,1.1
2168,5.08672,3.4008,4879.3,1.1
2169,9.12848,8.82048,7117.8,1.1
2169,6.29744,10.56096,8232.1,1.1
2169,12.98992,11.076,9842.5,1.1
2169,8.79264,15.64576,11295,1.1
2169,15.19888,24.2576,13564,1.1
2169,11.90816,26.2544,5511.5,1.1
2169,6.86944,6.9136,9525.2,1.1
2170,13.07424,11.02416,8281.6,1.1
2170,7.39968,12.35136,7833.9,1.1
2170,8.8032,15.77248,11823,1.1
2170,4.50448,23.2592,4911,1.1
2170,6.86224,6.96032,7352.9,1.1
2171,9.29536,8.79888,5776,1.1
2171,6.26256,10.53904,6464.8,1.1
2171,20.128,14.73008,5524.5,1.1
2171,9.92256,16.1152,6357.1,1.1
2171,13.51072,17.0752,6234,1.1
2171,8.56384,18.4704,8709.8,1.1
2171,6.88912,6.86688,6488.8,1.1
2172,12.99728,10.94688,9412.2,1.1
2172,11.33792,14.41568,7357.5,1.1
2172,7.7064,20.8496,7661.8,1.1
2172,6.87664,6.908,6976.8,1.1
2173,7.24432,8.30608,8609.6,1.1
2173,13.1336,10.97968,7872.4,1.1
2173,7.3664,12.47088,7523.3,1.1
2173,14.6936,14.59296,8447.2,1.1
2173,12.59152,25.4688,4675.5,1.1
2173,7.70272,20.9184,7469.6,1.1
2174,7.67904,23.4992,5094.2,1.1
2174,12.03024,26.1904,5871,1.1
2174,6.85808,6.82416,7372.6,1.1
2175,7.24896,8.35856,7046.7,1.1
2175,8.04544,14.6848,7169.2,1.1
2175,6.99104,18.2976,8271.6,1.1
2175,12.02,26.304,7694.2,1.1
2175,1.427424,3.00064,4555.3,1.1
2176,10.09248,6.32976,7383.3,1.1
2176,9.9472,24.152,13754,1.1
2176,15.2736,24.2208,10597,1.1
2176,7.18656,8.39824,6729.6,1.1
2177,8.30144,12.95376,8728.7,1.1
2177,5.30176,19.2816,8500.3,1.1
2177,10.03584,22.7792,6252.1,1.1
2177,17.6592,12.74448,7237.9,1.1
2178,9.952,24.0976,11234,1.1
2178,15.23312,24.2496,8892.8,1.1
2178,10.36128,25.5984,7044.9,1.1
2178,12.04304,26.352,8650.1,1.1
2178,16.1152,18.8448,6957.2,1.1
2179,6.41056,21.2048,7253.9,1.1
2179,9.95232,24.0784,8103.1,1.1
2179,15.41392,24.1488,8203.7,1.1
2179,16.9792,24.4528,5031.6,1.1
2179,12.1104,26.312,8386.9,1.1
2179,10.0472,24.1648,7623.4,1.1
2180,15.2016,1.272992,4960.6,1.1
2181,7.17968,8.25392,7803.2,1.1
2181,12.11616,26.3808,11666,1.1
2181,6.82672,6.93408,8197.5,1.1
2182,15.2992,24.1888,8542.3,1.1
2182,12.11728,26.3152,9499.3,1.1
2182,9.57584,4.86272,5410,1.1
2183,8.3448,12.97616,7381.5,1.1
2183,9.11536,13.5624,7679.7,1.1
2183,16.2448,18.6992,7977.2,1.1
2183,12.18992,20.9616,7195.8,1.1
2183,6.85344,10.748,6749.4,1.1
2184,8.48256,18.512,12879,1.1
2184,15.21952,24.2512,8905,1.1
2184,12.04288,26.392,8502.3,1.1
2184,14.46208,6.7352,6654.4,1.1
2185,13.07744,11.11472,9278.9,1.1
2185,8.48368,18.3376,8815.5,1.1
2185,12.89776,11.17872,8827.6,1.1
2186,20.168,19.6688,7446.4,1.1
2186,9.98048,24.168,7481.3,1.1
2186,15.28432,24.1776,8752.9,1.1
2186,12.02672,26.248,6586.4,1.1
2186,23.944,6.1224,5036.1,1.1
2187,21.6752,7.12016,6795.7,1.1
2187,12.84336,11.14016,9784.6,1.1
2187,7.11328,14.32208,9010.8,1.1
2187,8.43088,18.4784,9896.7,1.1
2187,9.9744,24.144,11148,1.1
2187,10.27632,3.42304,8276.7,1.1
2188,14.76384,6.49248,7276.5,1.1
2188,8.47152,18.44,7192.3,1.1
2188,9.53616,25.456,7812.4,1.1
2188,15.42432,1.35296,6974.7,1.1
2189,4.15792,9.80848,4814.3,1.1
2189,11.37568,14.49808,6707.6,1.1
2189,15.27424,24.1248,10002,1.1
2189,18.4032,16.6416,5875.7,1.1
2190,8.46784,18.5376,11468,1.1
2190,14.20416,24.992,6588.4,1.1
2190,11.50192,4.2912,7134.6,1.1
2191,12.84736,11.01168,6497.5,1.1
2192,9.90912,14.60432,7191.7,1.1
2193,17.7856,25.216,7943.3,1.1
2193,9.44736,25.4832,9219.1,1.1
2193,13.78496,7.57328,5872.7,1.1
2194,6.83328,10.6752,7198.1,1.1
2194,18.9344,24.4864,5842.6,1.1
2194,14.20304,25.7792,6355.6,1.1
2194,12.87488,11.07376,5342.3,1.1
2195,9.06096,13.6064,7891.1,1.1
2195,9.89776,15.25792,6827.2,1.1
2195,8.43248,18.2368,5918.9,1.1
2195,19.4112,19.8704,8783.4,1.1
2195,11.42016,25.9376,5830.9,1.1
2195,16.9728,4.92016,7088.5,1.1
2196,17.7456,6.16576,6145.8,1.1
2196,16.2352,16.8912,8660.9,1.1
2196,13.76784,19.7184,7143.3,1.1
2196,16.84,16.8304,8353,1.1
2196,19.568,27.1712,5797.9,1.1
2197,7.02528,14.03072,7853.1,1.1
2198,14.7392,17.9472,5042.5,1.1
2198,7.81728,20.8576,10282,1.1
2198,16.4688,7.44816,6902.5,1.1
2199,17.7392,12.57264,7374.7,1.1
2199,19.4048,19.8112,11931,1.1
2199,20.5392,21.4208,7059.6,1.1
2199,9.956,24.1136,7562.4,1.1
2199,13.89456,20.3472,9289.9,1.1
2200,20.6576,21.5792,6528.7,1.1
2200,8.81808,8.12,7608.5,1.1
2201,7.50272,12.37344,7395.9,1.1
2201,8.95472,13.56544,7108.5,1.1
2201,19.2896,8.06912,7881.3,1.1
2202,16.8352,16.968,8775.3,1.1
2202,20.6032,21.5328,9226,1.1
2202,17.3456,25.408,5896.5,1.1
2202,11.33456,14.50608,8148.9,1.1
2203,20.6384,21.4432,9542.6,1.1
2203,7.20576,8.36896,7170.6,1.1
2204,20.6512,21.5312,7913.4,1.1
2204,14.93152,24.24,7299.8,1.1
2204,19.2304,8.00176,7483.9,1.1
2205,6.48096,21.2464,6188.4,1.1
2205,20.6432,21.4512,7352.8,1.1
2205,16.6192,7.51632,6886.2,1.1
2206,8.59952,8.17088,6413.2,1.1
2206,20.6,21.5136,7419.8,1.1
2206,9.96144,24.0672,9655.7,1.1
2206,19.0608,24.424,6998.1,1.1
2206,12.4256,4.91584,6713.1,1.1
2207,16.8704,7.5704,7773.6,1.1
2207,6.87456,8.8144,8058.2,1.1
2207,7.04816,14.02304,7799.3,1.1
2209,13.44064,16.5984,6571.3,1.1
2209,9.40768,25.3808,7753.3,1.1
2209,6.592,7.15472,6271.2,1.1
2210,8.7968,11.54688,6227.2,1.1
2210,17.7152,12.65408,7795,1.1
2210,4.32512,1.160992,4261.7,1.1
2211,20.552,21.432,6812.7,1.1
2211,17.6288,23.5904,7610.2,1.1
2211,15.34256,24.1664,5975.8,1.1
2211,18.9808,24.4624,6802.3,1.1
2211,6.496,7.22976,8644.4,1.1
2212,21.384,13.5872,6248.2,1.1
2212,16.1536,18.5152,6659.6,1.1
2212,12.17184,25.0096,6176,1.1
2212,9.44816,25.464,7617.3,1.1
2212,21.6832,12.94992,5912.7,1.1
2212,14.60656,0.976896,6335.8,1.1
2213,5.69744,14.8272,7125.3,1.1
2213,6.37008,21.2192,5996.2,1.1
2213,19.0112,24.1376,7918.9,1.1
2213,6.3952,7.35872,7025.6,1.1
2214,19.3952,20.1856,5390.3,1.1
2214,11.45344,23.5888,7893,1.1
2214,6.89008,7.17984,9128.3,1.1
2215,9.24256,23.8656,6423.9,1.1
2215,8.97616,16.016,8317.8,1.1
2217,7.55504,23.6864,6326.4,1.1
2217,6.72768,7.04704,6817.9,1.1
2218,19.2192,7.89616,8456.2,1.1
2218,7.17712,14.1024,7155.2,1.1
2218,16.1664,16.8224,9553.9,1.1
2218,20.592,21.3888,8148.3,1.1
2218,9.8656,24.2096,10028,1.1
2218,12.73552,26.224,7394.2,1.1
2218,8.67328,8.264,7353.5,1.1
2219,6.75584,15.39888,5714,1.1
2219,9.04512,16.0112,7014.6,1.1
2219,8.68032,19.1648,9526.3,1.1
2219,10.35456,3.4344,6832,1.1
2220,6.85264,7.03776,6721.8,1.1
2220,8.99392,16.024,7778.7,1.1
2220,20.5184,21.4144,8058.5,1.1
2220,10.33456,3.47728,7860.6,1.1
2221,20.544,21.4464,6418.3,1.1
2221,9.42496,25.5296,8239,1.1
2221,10.328,3.51904,9136.5,1.1
2222,8.6368,12.16528,8439.3,1.1
2222,9.0736,16.0608,12488,1.1
2222,17.12,16.3216,5400.6,1.1
2222,8.98752,16.0352,7524.5,1.1
2223,10.31568,3.51712,7169.8,1.1
2224,19.9968,19.0224,7389.3,1.1
2224,19.304,8.01424,5629.3,1.1
2225,7.00864,10.6864,7525.2,1.1
2225,19.68,19.2512,8989.1,1.1
2225,6.6976,7.03008,5993.4,1.1
2226,7.33024,12.47632,7346.8,1.1
2226,9.00416,16.1856,7284.7,1.1
2226,5.20864,19.456,7135.6,1.1
2226,9.53808,24.36,8699.3,1.1
2226,6.87104,10.64464,5868.4,1.1
2227,8.33072,12.83808,8337.9,1.1
2227,6.78816,7.09744,9410.2,1.1
2228,16.704,7.52384,9299.2,1.1
2228,11.16176,24.5088,6903.1,1.1
2228,10.00464,6.5672,5505.2,1.1
2229,1.92832,13.9648,4401.1,1.1
2229,10.73808,15.29424,6870.1,1.1
2229,9.00016,15.96128,7297.5,1.1
2229,20.1696,15.98656,7394.3,1.1
2229,18.6944,20.3696,6378.2,1.1
2229,9.87408,24.2224,10143,1.1
2229,14.05152,24.6064,5795.2,1.1
2229,9.42896,24.4368,6931.9,1.1
2229,6.81488,7.08832,8825.7,1.1
2230,12.65328,12.80528,5988.7,1.1
2230,18.9984,12.9736,7346.9,1.1
2230,19.7232,15.32624,4898.6,1.1
2230,9.0488,15.93344,8698.6,1.1
2230,9.10656,15.74256,9382.8,1.1
2231,21.1056,19.184,12005,1.1
2231,16.0512,21.4976,7921.3,1.1
2231,6.87024,6.93664,8956.2,1.1
2232,6.89568,10.65808,7044.5,1.1
2232,16.0304,5.85312,6651.1,1.1
2233,6.83232,7,12196,1.1
2233,7.03424,10.67392,8595.5,1.1
2233,19.808,19.9584,6736.3,1.1
2233,9.98464,23.9792,10462,1.1
2233,9.49792,24.3648,8467.1,1.1
2233,12.91904,4.848,6429.9,1.1
2234,7.0016,14.0456,6739.2,1.1
2234,9.49776,24.3312,6679.8,1.1
2234,13.7984,26.6912,7973.9,1.1
2234,7.09104,14.75056,6096.7,1.1
2234,16.944,5.60528,6226,1.1
2235,9.14704,15.92864,8327.3,1.1
2235,20.5824,21.5712,6853.9,1.1
2235,10.32128,3.49584,7282.6,1.1
2236,11.98384,8.39488,6231.7,1.1
2236,6.77424,8.7864,8237.5,1.1
2236,5.9368,14.74672,6076.1,1.1
2236,7.72336,17.9568,7715.8,1.1
2236,9.99552,23.9872,8519.3,1.1
2236,8.24032,1.24112,5350.8,1.1
2237,10.26368,3.5896,9084.5,1.1
2237,12.74864,22.984,8233.5,1.1
2237,11.25408,24.6288,8262,1.1
2237,8.98832,15.94064,8746.6,1.1
2238,20.3072,16.1552,6129.9,1.1
2238,11.30352,3.94032,7856.3,1.1
2239,7.1032,13.95952,11329,1.1
2239,12.84224,22.992,8445.1,1.1
2239,17.2128,23.3024,7917.6,1.1
2239,6.81232,6.90064,5706.2,1.1
2240,7.08528,13.95552,10343,1.1
2240,20.3152,19.9024,5256.6,1.1
2240,10.03104,24.1552,11558,1.1
2240,7.26528,12.38144,7937.5,1.1
2241,10.86096,15.2544,7434.6,1.1
2241,10.0568,24.0896,7604,1.1
2241,11.34608,24.6176,6684.2,1.1
2241,21.2912,1.044992,5434.8,1.1
2242,8.31952,13.52048,9145.7,1.1
2242,7.0208,13.97344,10697,1.1
2242,12.27744,15.46176,8146.6,1.1
2242,9.03184,15.83056,7296,1.1
2242,8.35312,13.00256,7293.4,1.1
2242,12.47536,0.94936,5940.8,1.1
2243,8.62976,10.56128,5911,1.1
2243,7.20304,12.42432,6914.8,1.1
2243,17.8816,12.56032,9018.5,1.1
2243,6.74512,6.94352,7954.7,1.1
2244,20.536,21.5728,7301.2,1.1
2244,9.792,4.63952,7621.8,1.1
2245,17.8,12.5704,7917.4,1.1
2245,6.94784,14.0904,9071.5,1.1
2245,9.06992,15.92816,7920,1.1
2245,6.5688,22.2352,6833.7,1.1
2245,19.2224,23.8144,7418.5,1.1
2245,7.52096,12.32256,7605.7,1.1
2246,7.11856,14.01872,7551.7,1.1
2246,9.12288,15.96,8118.5,1.1
2246,20.1776,16.1104,7100.4,1.1
2246,15.01888,11.94304,6727.9,1.1
2247,7.08656,14.09568,10044,1.1
2247,5.56336,14.90128,6182.2,1.1
2247,14.47968,17.9648,7254.8,1.1
2247,6.85744,6.95712,5472.1,1.1
2248,7.05584,14.0392,14718,1.1
2248,11.32912,24.5456,8221.5,1.1
2248,9.68816,25.3872,7535.5,1.1
2248,7.2136,8.32208,6171.9,1.1
2249,13.72944,12.82288,6354.7,1.1
2249,7.07664,13.992,12504,1.1
2249,5.79232,23.6384,5708.9,1.1
2249,11.34784,24.4608,7261.9,1.1
2249,11.19104,14.10976,5637.9,1.1
2250,8.33824,13.60688,7782.9,1.1
2251,7.11328,13.99184,10743,1.1
2251,9.05504,15.74368,6394.8,1.1
2251,13.74752,15.74368,7133.2,1.1
2251,20.4912,21.4848,8283.1,1.1
2251,19.0352,24.9136,8308.8,1.1
2251,8.99136,15.78432,7247.2,1.1
2252,7.584,19.088,7129.9,1.1
2252,11.31184,24.6096,9265.1,1.1
2252,17.8496,10.81312,6385.4,1.1
2253,22.1968,10.81776,5229.4,1.1
2253,8.41248,13.75616,6894.1,1.1
2253,6.99424,14.1696,9880.8,1.1
2253,12.35936,6.14064,5066.6,1.1
2254,7.10064,10.69648,7155.3,1.1
2254,8.79584,11.74288,7088.4,1.1
2255,8.99568,15.7512,11350,1.1
2255,17.7696,16.1776,5481.8,1.1
2255,16.12,19.9568,9366.3,1.1
2255,6.72,6.95152,7513.7,1.1
2256,13.0072,10.03424,6924.5,1.1
2256,7.2208,12.46576,6041.1,1.1
2256,20.6352,21.4336,10034,1.1
2256,8.85552,8.5168,9967.1,1.1
2257,12.59328,12.72928,9686.6,1.1
2257,16.464,14.72544,9043.5,1.1
2257,5.67024,14.94272,9574.2,1.1
2257,16.3312,19.9184,8306.2,1.1
2257,9.00192,15.7112,8919.4,1.1
2258,14.02448,15.84128,8129.8,1.1
2258,16.3024,16.7488,7776.4,1.1
2258,16.392,19.808,9293.5,1.1
2258,17.5136,24.8448,10545,1.1
2258,23.2336,24.7584,5906.7,1.1
2258,9.892,4.60704,4864.3,1.1
2259,9.09136,15.82112,9229.9,1.1
2259,14.0936,15.80672,6485.8,1.1
2259,16.432,20.12,11017,1.1
2259,4.55584,2.23648,4588.7,1.1
2260,10.37408,3.52096,8094.2,1.1
2260,12.52672,12.73376,8057.5,1.1
2260,16.7632,16.8272,6908.8,1.1
2260,11.09248,18.992,10554,1.1
2260,16.5104,20.12,11292,1.1
2260,20.5024,21.552,7953.1,1.1
2260,11.1808,3.92352,7768.1,1.1
2261,7.21552,12.44176,7487.2,1.1
2261,7.20608,14.0656,9428.2,1.1
2261,19.9328,15.94336,6796.1,1.1
2261,16.2944,19.96,8589.7,1.1
2261,10.22096,3.64688,6106.5,1.1
2262,7.14256,14.06032,11489,1.1
2262,14.06272,15.93024,7904.7,1.1
2262,16.32,19.7968,10149,1.1
2262,18.0816,22.3632,6089.2,1.1
2262,17.6528,24.8432,8577.3,1.1
2262,8.764,10.31552,6167.7,1.1
2263,9.74576,10.7144,5347.7,1.1
2263,7.26704,14.0456,12427,1.1
2263,9.00288,15.77888,7335.3,1.1
2263,17.6832,24.944,9324.6,1.1
2263,7.28704,12.58704,8869.4,1.1
2264,7.1752,14.13776,8469.7,1.1
2264,8.97056,15.85584,6584.1,1.1
2264,8.98624,23.9504,7913.4,1.1
2264,11.20368,24.4864,6453.6,1.1
2264,7.09024,14.11168,8758,1.1
2265,16.8096,16.7952,7215.1,1.1
2265,7.76704,18.6096,5409,1.1
2265,16.4032,19.7184,9722.7,1.1
2265,20.6208,21.5424,7241.1,1.1
2265,9.0704,24.0448,7318.2,1.1
2265,7.20304,12.48144,8340.5,1.1
2266,16.3744,19.6928,9953.9,1.1
2266,14.8824,25.6256,9370.3,1.1
2266,7.07872,14.0336,8495.4,1.1
2267,13.97008,15.80784,8461.2,1.1
2267,5.25856,19.392,5813.4,1.1
2267,20.552,21.5664,6912.9,1.1
2267,17.768,24.8976,8377.7,1.1
2267,18.6912,6.72976,8462,1.1
2268,15.96512,7.19984,5445.6,1.1
2268,4.83648,12.20128,7552.8,1.1
2268,7.2312,12.53552,8772.4,1.1
2268,5.63504,14.93408,10272,1.1
2268,8.88096,15.89376,8169.8,1.1
2268,13.05008,22.8064,6175.6,1.1
2268,9.12864,24.0752,9084.1,1.1
2268,7.16752,12.40464,6966.1,1.1
2269,8.32608,13.60608,7089.7,1.1
2269,7.02512,14.05104,7941.4,1.1
2269,8.91184,15.90736,7710.7,1.1
2269,5.26592,19.3696,4875.2,1.1
2269,16.352,19.7168,7440.8,1.1
2269,11.20976,24.4208,7389.6,1.1
2269,10.19872,3.62192,6451.3,1.1
2270,16.1104,7.79664,6464.3,1.1
2270,7.29344,12.47408,9856.4,1.1
2270,7.03488,14.0856,9908.4,1.1
2270,8.90176,15.8288,9089,1.1
2270,18.1248,22.4032,7549.5,1.1
2270,17.7952,24.7712,7949.3,1.1
2270,7.6488,14.24608,7368.9,1.1
2270,7.21552,12.40272,9152.9,1.1
2271,6.99504,14.1144,9592.1,1.1
2271,8.9656,15.86752,8123.8,1.1
2271,14.0832,15.85968,8478.2,1.1
2271,16.3472,19.6896,8211.8,1.1
2271,20.528,21.5216,8537.9,1.1
2271,6.86912,6.98288,6210.3,1.1
2272,5.2104,12.00592,8121,1.1
2272,7.2056,12.4976,10809,1.1
2272,7.02624,14.03552,12944,1.1
2272,10.74336,14.95616,7988.4,1.1
2272,16.9056,16.9616,6262,1.1
2272,20.5376,21.544,10404,1.1
2272,6.536,22.2064,5091.3,1.1
2272,11.31936,24.496,6946.7,1.1
2272,17.6608,24.8304,8542.6,1.1
2272,12.54864,26.624,5568.6,1.1
2272,8.93248,8.47792,7271.9,1.1
2273,6.64416,9.81216,5701,1.1
2273,7.17536,14.09888,9383.9,1.1
2273,7.7888,14.29824,9815.9,1.1
2273,10.74496,14.97744,7831.5,1.1
2273,9.0256,24.0272,10526,1.1
2273,17.552,24.888,7542.3,1.1
2273,15.10592,25.6048,7388.4,1.1
2273,7.25776,8.34848,8228.5,1.1
2274,8.468,13.64464,11299,1.1
2274,7.14832,13.9912,12684,1.1
2274,7.69872,14.24576,11444,1.1
2274,5.31728,19.2864,8089.6,1.1
2274,16.352,19.6608,14775,1.1
2274,20.5664,21.5616,9043.2,1.1
2274,15.15392,25.752,7826.5,1.1
2274,7.13024,12.57088,6953.8,1.1
2275,7.07984,13.97168,11971,1.1
2275,7.7592,14.2496,12608,1.1
2275,20.5712,21.4672,8943.3,1.1
2275,7.2528,14.08192,11343,1.1
2276,14.03232,15.94704,9440.8,1.1
2276,16.3568,19.6464,9716.1,1.1
2276,20.6016,21.5456,7745.2,1.1
2276,9.05696,24.0048,10139,1.1
2276,16.8448,24.28,8458.3,1.1
2276,11.19616,24.5776,9180.2,1.1
2276,4.86592,8.27872,6476.6,1.1
2277,8.45936,13.6656,9101.2,1.1
2277,11.31952,13.99952,7233.4,1.1
2277,10.8312,14.79904,9036.6,1.1
2277,16.784,16.8304,6169.9,1.1
2277,5.30624,19.2848,9447.7,1.1
2277,16.352,19.6128,12634,1.1
2277,18.0704,8.51744,6387,1.1
2278,18.4912,10.95904,7738.4,1.1
2278,12.58672,13.06256,8775.4,1.1
2278,8.49536,13.59712,11117,1.1
2278,10.75856,14.848,7127.2,1.1
2278,5.29104,16.904,7500,1.1
2278,18.6976,17.0896,6333.1,1.1
2278,8.464,13.6272,11664,1.1
2279,7.18704,13.97968,10619,1.1
2279,14.02816,15.94368,8666.9,1.1
2279,16.3136,19.6432,7696.8,1.1
2279,20.6256,21.5936,7617.4,1.1
2279,9.79152,25.4048,7179.4,1.1
2279,8.73456,10.36912,7574.8,1.1
2280,7.216,14.00304,14820,1.1
2280,5.29744,17.0736,5264,1.1
2280,16.3936,19.5776,12776,1.1
2280,20.5248,21.5664,8608.9,1.1
